Date,SP500,GDP,Fed rate,Inflation (% change),Unemployment rate,MACD,RSI
1/1/1945,13.49,,,,,0.685004582,70.28
2/1/1945,13.94,,,,,0.737164895,73.39
3/1/1945,13.93,,,,,0.768832777,73.21
4/1/1945,14.28,,,,,0.812802397,75.51
5/1/1945,14.82,,,,,0.881065747,78.58
6/1/1945,15.09,,,,,0.946046255,79.93
7/1/1945,14.78,,,,,0.96144641,74.14
8/1/1945,14.83,,,,,0.966544009,74.46
9/1/1945,15.84,,,,,1.040092908,79.89
10/1/1945,16.5,,,,,1.138513352,82.51
11/1/1945,17.04,,,,,1.245725798,84.31
12/1/1945,17.33,,,,,1.338661751,85.19
1/1/1946,18.02,,,,,1.45126215,87.06
2/1/1946,18.07,,,,,1.526931839,87.18
3/1/1946,17.53,,,,,1.525739353,78.32
4/1/1946,18.66,,,,,1.597560176,82.36
5/1/1946,18.7,,,,,1.638815121,82.49
6/1/1946,18.58,,,,,1.642888766,80.65
7/1/1946,18.05,,,,,1.585078786,72.92
8/1/1946,17.7,,,,,1.493802264,68.27
9/1/1946,15.09,,,,,1.197060803,45.14
10/1/1946,14.75,,,,,0.923806829,43.1
11/1/1946,14.69,,,,,0.694404919,42.73
12/1/1946,15.13,,,,,0.541860347,46.35
1/1/1947,15.21,243.164,,,,0.422552089,47.01
2/1/1947,15.8,,,,,0.371327076,51.7
3/1/1947,15.16,,,,,0.27590774,46.85
4/1/1947,14.6,245.968,,,,0.153332389,43.05
5/1/1947,14.34,,,,,0.034809452,41.37
6/1/1947,14.84,,,,,-0.018561049,45.75
7/1/1947,15.77,249.585,,,,0.014024013,52.82
8/1/1947,15.46,,,,,0.014664457,50.46
9/1/1947,15.06,,,,,-0.016909719,47.51
10/1/1947,15.45,259.745,,,,-0.010343507,50.54
11/1/1947,15.27,,,,,-0.019440138,49.13
12/1/1947,15.03,,,,,-0.045490887,47.24
1/1/1948,14.83,265.742,,,3.4,-0.08133702,45.66
2/1/1948,14.1,,,,3.8,-0.166728298,40.35
3/1/1948,14.3,,,,4,-0.215775842,42.33
4/1/1948,15.4,272.567,,,3.9,-0.163995134,51.79
5/1/1948,16.15,,,,3.5,-0.061728252,56.98
6/1/1948,16.82,,,,3.6,0.072546122,61.01
7/1/1948,16.42,279.196,,,3.6,0.145011274,57.54
8/1/1948,15.94,,,,3.9,0.161842818,53.6
9/1/1948,15.76,,,,3.8,0.158826587,52.16
10/1/1948,16.19,280.366,,,3.7,0.188955449,55.26
11/1/1948,15.29,,,,3.8,0.138612472,48.22
12/1/1948,15.19,,,,4,0.089613131,47.5
1/1/1949,15.36,275.034,,,4.3,0.063763356,48.9
2/1/1949,14.77,,,,4.7,-0.004281492,44.46
3/1/1949,14.91,,,,5,-0.0463761,45.72
4/1/1949,14.89,271.351,,,5.3,-0.080423145,45.56
5/1/1949,14.78,,,,6.1,-0.114956605,44.64
6/1/1949,13.97,,,,6.2,-0.205318073,38.48
7/1/1949,14.76,272.889,,,6.7,-0.210754345,46.27
8/1/1949,15.29,,,,6.8,-0.170332571,50.77
9/1/1949,15.49,,,,6.6,-0.120767562,52.39
10/1/1949,15.89,270.627,,,7.9,-0.048649478,55.55
11/1/1949,16.11,,,,6.4,0.025957562,57.22
12/1/1949,16.54,,,,6.6,0.118416553,60.37
1/1/1950,16.88,280.828,,,6.5,0.216628965,62.71
2/1/1950,17.21,,,,6.4,0.317432091,64.88
3/1/1950,17.35,,,,6.3,0.40395953,65.78
4/1/1950,17.84,290.383,,,5.8,0.506236475,68.82
5/1/1950,18.44,,,,5.5,0.628462156,72.09
6/1/1950,18.74,,,,5.4,0.740992679,73.58
7/1/1950,17.38,308.153,,,5,0.71222323,58.36
8/1/1950,18.43,,,,4.5,0.765327242,64.47
9/1/1950,19.08,,,,4.4,0.850063124,67.64
10/1/1950,19.87,319.945,,,4.2,0.969784249,71.02
11/1/1950,19.83,,,,4.2,1.049340296,70.61
12/1/1950,19.75,,,,4.3,1.093330472,69.76
1/1/1951,21.21,336,,,3.7,1.231803339,75.55
2/1/1951,22,,,,3.4,1.389275776,78.01
3/1/1951,21.63,,,,3.4,1.467303744,74.25
4/1/1951,21.92,344.09,,,3.1,1.534849261,75.25
5/1/1951,21.93,,,,3,1.571076099,75.29
6/1/1951,21.55,,,,3.2,1.551241557,71.07
7/1/1951,21.93,351.385,,,3.1,1.548337098,72.72
8/1/1951,22.89,,,,3.1,1.604997854,76.38
9/1/1951,23.48,,,,3.3,1.678165138,78.3
10/1/1951,23.36,356.178,,,3.5,1.706792894,76.93
11/1/1951,22.71,,,,3.5,1.657919564,69.79
12/1/1951,23.41,,,,3.1,1.65657528,72.73
1/1/1952,24.19,359.82,,,3.2,1.698865937,75.57
2/1/1952,23.75,,,,3.1,1.677539632,71.07
3/1/1952,23.81,,,,2.9,1.646500053,71.32
4/1/1952,23.74,361.03,,,2.9,1.597833715,70.55
5/1/1952,23.73,,,,3,1.540698166,70.43
6/1/1952,24.38,,,,3,1.530227885,73.5
7/1/1952,25.08,367.701,,,3.2,1.560426634,76.35
8/1/1952,25.18,,,,3.4,1.574281192,76.74
9/1/1952,24.78,,,,3.1,1.535286543,71.71
10/1/1952,24.26,380.812,,,3,1.445757557,65.68
11/1/1952,25.03,,,,2.8,1.420562395,69.74
12/1/1952,26.04,,,,2.7,1.465203652,74.07
1/1/1953,26.18,387.98,,,2.9,1.494649609,74.61
2/1/1953,25.86,,,,2.6,1.475159694,70.96
3/1/1953,25.99,,,,2.6,1.453449251,71.57
4/1/1953,24.71,391.749,,,2.7,1.317767858,58.55
5/1/1953,24.84,,,,2.5,1.206817846,59.36
6/1/1953,23.95,,,,2.5,1.035141137,51.9
7/1/1953,24.29,391.171,,,2.6,0.91596262,54.26
8/1/1953,24.39,,,,2.7,0.820128025,54.96
9/1/1953,23.27,,,,2.9,0.646353024,46.38
10/1/1953,23.97,385.97,,,3.1,0.558679127,51.48
11/1/1953,24.5,,,,3.5,0.525901241,54.97
12/1/1953,24.83,,,,4.5,0.520552171,57.04
1/1/1954,25.46,385.345,,,4.9,0.560685496,60.76
2/1/1954,26.02,,,,5.2,0.630411771,63.76
3/1/1954,26.57,,,,5.7,0.721731083,66.47
4/1/1954,27.63,386.121,,,5.9,0.869611101,70.97
5/1/1954,28.73,,,,5.9,1.063310704,74.76
6/1/1954,28.96,,,,5.6,1.221299729,75.48
7/1/1954,30.13,390.996,0.8,,5.8,1.424495693,78.8
8/1/1954,30.73,,1.22,,6,1.615324488,80.28
9/1/1954,31.45,,1.07,,6.1,1.803861869,81.9
10/1/1954,32.18,399.734,0.85,,5.7,1.989253129,83.4
11/1/1954,33.44,,0.83,,5.3,2.212345961,85.61
12/1/1954,34.97,,1.28,,5,2.483973155,87.74
1/1/1955,35.6,413.073,1.39,,4.9,2.718735507,88.5
2/1/1955,36.79,,1.29,,4.7,2.966612159,89.78
3/1/1955,36.5,,1.35,,4.6,3.103876064,87.23
4/1/1955,37.76,421.532,1.43,,4.7,3.276560023,88.73
5/1/1955,37.6,,1.43,,4.3,3.361750475,87.32
6/1/1955,39.78,,1.64,,4.2,3.564087718,89.71
7/1/1955,42.69,430.221,1.68,,4,3.914134416,91.9
8/1/1955,42.43,,1.96,,4.2,4.123041266,90.06
9/1/1955,44.34,,2.18,,4.1,4.392093171,91.42
10/1/1955,42.11,437.092,2.24,,4.3,4.374944741,77.98
11/1/1955,44.95,,2.35,,4.2,4.538205148,81.67
12/1/1955,45.37,,2.48,,4.2,4.64790256,82.15
1/1/1956,44.15,439.746,2.45,,4,4.583558337,75.97
2/1/1956,44.43,,2.5,,3.9,4.503248096,76.41
3/1/1956,47.49,,2.5,,4.2,4.633110464,80.58
4/1/1956,48.05,446.01,2.62,,4,4.72672787,81.24
5/1/1956,46.54,,2.75,,4.3,4.625753156,73.99
6/1/1956,46.27,,2.71,,4.3,4.472388315,72.75
7/1/1956,48.78,451.191,2.75,,4.4,4.501491208,76.68
8/1/1956,48.49,,2.73,,4.1,4.449859672,75.33
9/1/1956,46.84,,2.95,,3.9,4.22707303,67.97
10/1/1956,46.24,460.463,2.96,,3.9,3.956490072,65.47
11/1/1956,45.76,,2.88,,4.3,3.661116072,63.45
12/1/1956,46.44,,2.94,,4.2,3.44222059,65.09
1/1/1957,45.43,469.779,2.84,,4.2,3.150923895,60.74
2/1/1957,43.47,,3,,3.9,2.730438747,53.29
3/1/1957,44.03,,2.96,,3.7,2.414555071,54.99
4/1/1957,45.05,472.025,3,,3.9,2.220919084,57.98
5/1/1957,46.78,,3,,4.1,2.181906056,62.54
6/1/1957,47.55,,3,,4.3,2.187899769,64.39
7/1/1957,48.51,479.49,2.99,,4.2,2.244243564,66.61
8/1/1957,45.84,,3.24,,4.1,2.049820684,56.14
9/1/1957,43.98,,3.47,,4.4,1.725759218,50.23
10/1/1957,41.24,474.864,3.5,,4.5,1.233622637,43.03
11/1/1957,40.35,,3.28,,5.1,0.762990014,40.98
12/1/1957,40.33,,2.98,,5.2,0.383970267,40.93
1/1/1958,41.12,467.54,2.72,3.2,5.8,0.145661688,43.69
2/1/1958,41.26,,1.67,3.2,6.4,-0.031539185,44.19
3/1/1958,42.11,,1.2,2.8,6.7,-0.102206088,47.24
4/1/1958,42.34,471.978,1.26,2.4,7.4,-0.138059576,48.07
5/1/1958,43.7,,0.63,2.4,7.4,-0.056086558,52.79
6/1/1958,44.75,,0.93,2.1,7.3,0.092537163,56.1
7/1/1958,45.98,485.841,0.68,2.4,7.5,0.306045353,59.67
8/1/1958,47.7,,1.53,2.1,7.4,0.60704413,64.08
9/1/1958,48.96,,1.76,1.7,7.1,0.936464322,66.92
10/1/1958,50.95,499.555,1.8,1.7,6.7,1.342631545,70.85
11/1/1958,52.5,,2.27,1.7,6.2,1.769199808,73.5
12/1/1958,53.49,,2.42,1.7,6.2,2.16221825,75.05
1/1/1959,55.62,510.33,2.48,1.7,6,2.615412547,78.04
2/1/1959,54.77,,2.43,1.7,5.9,2.872867766,74.22
3/1/1959,56.16,,2.8,1.7,5.6,3.152721652,76.27
4/1/1959,57.1,522.653,2.96,1.7,5.2,3.411037697,77.56
5/1/1959,57.96,,2.9,2,5.1,3.643153828,78.71
6/1/1959,57.46,,3.39,2,5,3.743607732,76.27
7/1/1959,59.74,525.034,3.47,2,5.1,3.96152908,79.4
8/1/1959,59.4,,3.5,2,5.2,4.05999704,77.75
9/1/1959,57.05,,3.76,2.4,5.5,3.903412143,67.34
10/1/1959,57,528.6,3.98,2.7,5.7,3.732259734,67.14
11/1/1959,57.23,,4,2,5.8,3.573980671,67.63
12/1/1959,59.06,,3.99,2,5.3,3.555226639,71.3
1/1/1960,58.03,542.648,3.99,2,5.2,3.417852664,66.71
2/1/1960,55.78,,3.97,2.3,4.8,3.091786414,57.95
3/1/1960,55.02,,3.84,2,5.4,2.740460589,55.3
4/1/1960,55.73,541.08,3.92,2,5.2,2.49061317,57.27
5/1/1960,55.22,,3.85,1.7,5.1,2.225796951,55.39
6/1/1960,57.26,,3.32,1.7,5.4,2.155689691,60.91
7/1/1960,55.84,545.604,3.23,1.3,5.5,1.962919734,55.74
8/1/1960,56.51,,2.98,1.3,5.6,1.842966978,57.57
9/1/1960,54.81,,2.6,1,5.5,1.59237189,51.72
10/1/1960,53.73,540.197,2.47,1,6.1,1.291736173,48.36
11/1/1960,55.47,,2.44,1,6.1,1.180278148,53.59
12/1/1960,56.8,,1.98,1,6.6,1.185599887,57.16
1/1/1961,59.72,545.018,1.45,1,6.6,1.409192704,63.76
2/1/1961,62.17,,2.54,0.7,6.9,1.763754681,68.19
3/1/1961,64.12,,2.02,0.7,6.9,2.17700119,71.21
4/1/1961,65.83,555.545,1.49,1,7,2.612370949,73.57
5/1/1961,66.5,,1.98,1,7.1,2.977149297,74.46
6/1/1961,65.62,,1.73,1,6.9,3.158817241,71.09
7/1/1961,65.44,567.664,1.17,1.3,7,3.250792784,70.39
8/1/1961,67.79,,2,1.3,6.6,3.47327171,73.99
9/1/1961,67.26,,1.88,1.6,6.7,3.565717915,71.87
10/1/1961,68,580.612,2.26,1.3,6.5,3.656543655,73.03
11/1/1961,71.08,,2.61,1.3,6.1,3.931731415,77.26
12/1/1961,71.74,,2.33,1.3,6,4.155177878,78.05
1/1/1962,69.07,594.013,2.15,1.3,5.8,4.069898863,67.75
2/1/1962,70.22,,2.37,1.3,5.5,4.048442098,69.61
3/1/1962,70.29,,2.85,1.6,5.6,3.991079195,69.73
4/1/1962,68.05,600.366,2.78,1.3,5.6,3.721964908,61.72
5/1/1962,62.99,,2.36,1.6,5.5,3.065058102,48.24
6/1/1962,55.63,,2.68,1.6,5.5,1.928335584,35.94
7/1/1962,56.97,609.027,2.71,1.3,5.4,1.122660271,38.99
8/1/1962,58.52,,2.93,1.3,5.7,0.602286048,42.41
9/1/1962,58,,2.9,1.3,5.6,0.146240306,41.57
10/1/1962,56.17,612.28,2.9,1.3,5.4,-0.358709951,38.66
11/1/1962,60.04,,2.94,1.3,5.7,-0.441520438,47.08
12/1/1962,62.64,,2.93,1.3,5.5,-0.29396147,51.86
1/1/1963,65.06,621.672,2.92,1,5.7,0.01804583,55.86
2/1/1963,65.92,,3,1,5.9,0.330894331,57.22
3/1/1963,65.67,,2.98,1,5.7,0.55228966,56.67
4/1/1963,68.76,629.752,2.9,1.3,5.7,0.965949367,61.56
5/1/1963,70.14,,3,1,5.9,1.389119229,63.54
6/1/1963,70.11,,2.99,1.3,5.6,1.702438988,63.46
7/1/1963,69.07,644.444,3.02,1.3,5.6,1.845553455,60.74
8/1/1963,70.98,,3.49,1.6,5.4,2.089012897,63.81
9/1/1963,72.85,,3.48,1.3,5.5,2.405124849,66.57
10/1/1963,73.03,653.938,3.5,1.3,5.5,2.639741053,66.84
11/1/1963,72.62,,3.48,1.6,5.7,2.760768095,65.57
12/1/1963,74.17,,3.38,1.6,5.5,2.947774831,68.03
1/1/1964,76.45,669.822,3.48,1.9,5.6,3.242577546,71.28
2/1/1964,77.39,,3.48,1.9,5.4,3.511581638,72.52
3/1/1964,78.8,,3.43,1.9,5.4,3.794800438,74.31
4/1/1964,79.94,678.674,3.47,1.6,5.3,4.064390091,75.69
5/1/1964,80.72,,3.5,1.6,5.1,4.291511443,76.62
6/1/1964,80.24,,3.5,1.6,5.2,4.38225881,74.73
7/1/1964,83.22,692.031,3.42,1.6,4.9,4.6411377,78.3
8/1/1964,82,,3.5,0.9,5,4.693750647,73.71
9/1/1964,83.41,,3.45,1.3,5.1,4.793960213,75.5
10/1/1964,84.85,697.319,3.36,1.3,5.1,4.932711751,77.2
11/1/1964,85.44,,3.52,1.2,4.8,5.032272508,77.88
12/1/1964,83.96,,3.85,1.2,5,4.934865438,72.08
1/1/1965,86.12,717.79,3.9,1.6,4.9,4.974619267,75.01
2/1/1965,86.75,,3.98,1.6,5.1,4.999331021,75.8
3/1/1965,86.83,,4.05,1.2,4.7,4.968101416,75.91
4/1/1965,87.97,730.191,4.09,1.6,4.8,4.977957406,77.41
5/1/1965,89.28,,4.1,1.6,4.6,5.033451902,79.03
6/1/1965,85.04,,4.05,1.2,4.6,4.681335602,63.23
7/1/1965,84.91,749.323,4.09,1.2,4.4,4.341742083,62.81
8/1/1965,86.49,,4.12,1.6,4.4,4.152240129,65.75
9/1/1965,89.38,,4.02,1.5,4.3,4.186992272,70.37
10/1/1965,91.39,771.857,4.08,1.5,4.2,4.326846603,73.09
11/1/1965,92.15,,4.1,1.2,4.1,4.447737071,74.05
12/1/1965,91.73,,4.32,1.5,4,4.45826109,72.5
1/1/1966,93.32,795.734,4.42,0.9,4,4.542537617,74.67
2/1/1966,92.69,,4.6,1.2,3.8,4.506543014,72.24
3/1/1966,88.88,,4.66,1.5,3.8,4.123053875,59.61
4/1/1966,91.6,804.981,4.67,1.8,3.8,3.992593109,64.4
5/1/1966,86.78,,4.9,2.1,3.9,3.460379197,52.52
6/1/1966,86.06,,5.17,2.4,3.8,2.946532068,51.01
7/1/1966,85.84,819.638,5.3,2.8,3.8,2.492816715,50.53
8/1/1966,80.65,,5.53,3.1,3.8,1.694916461,40.8
9/1/1966,77.81,,5.4,3,3.7,0.823912941,36.64
10/1/1966,77.13,833.302,5.53,3.3,3.7,0.07786844,35.7
11/1/1966,80.99,,5.76,3.6,3.6,-0.199606521,44.41
12/1/1966,81.33,,5.4,3.3,3.8,-0.387604209,45.11
1/1/1967,84.45,844.17,4.94,3.6,3.9,-0.281589813,51.22
2/1/1967,87.36,,5,3.6,3.8,0.036815651,56.13
3/1/1967,89.42,,4.53,3.6,3.8,0.450189554,59.25
4/1/1967,90.96,848.983,4.05,3.3,3.8,0.891776635,61.46
5/1/1967,92.59,,3.94,3.3,3.8,1.357615212,63.71
6/1/1967,91.43,,3.98,3.3,3.9,1.614581445,60.99
7/1/1967,93.01,865.233,3.79,3.3,3.8,1.923548363,63.29
8/1/1967,94.49,,3.9,3.3,3.8,2.261758361,65.35
9/1/1967,95.81,,3.99,3.6,3.8,2.606261825,67.12
10/1/1967,95.66,881.439,3.88,3.5,4,2.834505145,66.7
11/1/1967,92.66,,4.13,3.5,3.9,2.741709966,58.82
12/1/1967,95.3,,4.51,3.8,3.8,2.848360924,62.97
1/1/1968,95.04,909.387,4.61,4.1,3.7,2.878718672,62.3
2/1/1968,90.75,,4.71,4.1,3.8,2.5274751,52.45
3/1/1968,89.09,,5.05,4.4,3.7,2.091059479,49.21
4/1/1968,95.67,934.344,5.76,4.4,3.5,2.250208956,59.81
5/1/1968,97.87,,6.12,4.3,3.5,2.524753886,62.62
6/1/1968,100.5,,6.07,4.6,3.7,2.920881636,65.71
7/1/1968,100.3,950.825,6.03,4.9,3.7,3.181997318,65.27
8/1/1968,98.11,,6.03,4.9,3.5,3.1756122,60.48
9/1/1968,101.3,,5.78,4.9,3.4,3.388893236,64.56
10/1/1968,103.8,968.03,5.91,4.8,3.4,3.716804096,67.4
11/1/1968,105.4,,5.82,5.1,3.4,4.0589929,69.11
12/1/1968,106.5,,6.02,5.1,3.4,4.3685825,70.26
1/1/1969,102,993.337,6.3,5.1,3.4,4.202379679,60.34
2/1/1969,101.5,,6.61,5.3,3.4,3.984387387,59.34
3/1/1969,99.3,,6.79,5.6,3.4,3.592691006,55.01
4/1/1969,101.3,1009.02,7.41,6.1,3.4,3.404408189,58.01
5/1/1969,104.6,,8.67,6.1,3.4,3.48134435,62.46
6/1/1969,99.14,,8.9,5.8,3.5,3.066392974,52.54
7/1/1969,94.71,1029.956,8.61,5.8,3.5,2.352953656,46.14
8/1/1969,94.18,,9.19,5.8,3.5,1.724897739,45.42
9/1/1969,94.51,,9.15,6,3.7,1.239498969,45.98
10/1/1969,95.52,1038.147,9,6,3.7,0.925645244,47.75
11/1/1969,96.21,,8.85,5.9,3.5,0.724242522,48.98
12/1/1969,91.11,,8.97,6.2,3.5,0.151357284,41.26
1/1/1970,90.31,1051.2,8.98,6.2,3.9,-0.36302696,40.19
2/1/1970,87.16,,8.98,6.1,4.2,-1.013179551,36.21
3/1/1970,88.65,,7.76,6.1,4.4,-1.392151756,39.27
4/1/1970,85.95,1067.375,8.1,5.8,4.6,-1.88858694,35.91
5/1/1970,76.06,,7.95,6,4.8,-3.044955395,26.84
6/1/1970,75.59,,7.61,6.5,4.9,-3.953734608,26.49
7/1/1970,75.72,1086.059,7.21,6.2,5,-4.610313939,26.77
8/1/1970,77.92,,6.62,6.2,5.1,-4.896690178,31.5
9/1/1970,82.58,,6.29,6.2,5.4,-4.693518398,40.3
10/1/1970,84.37,1088.608,6.2,6.4,5.5,-4.338058817,43.31
11/1/1970,84.28,,5.6,6.6,5.9,-4.017307762,43.19
12/1/1970,90.05,,4.9,6.6,6.1,-3.259940893,52.18
1/1/1971,93.49,1135.156,4.14,6.3,5.9,-2.354996014,56.59
2/1/1971,97.11,,3.72,5.8,5.9,-1.330381126,60.7
3/1/1971,99.6,,3.71,5.2,6,-0.313826656,63.27
4/1/1971,103,1156.271,4.16,5,5.9,0.757420597,66.5
5/1/1971,101.6,,4.63,5.2,5.9,1.476404392,64.01
6/1/1971,99.72,,4.91,4.9,5.9,1.872914153,60.71
7/1/1971,99,1177.675,5.31,4.9,6,2.1047903,59.45
8/1/1971,97.24,,5.57,4.6,6.1,2.122074572,56.37
9/1/1971,99.4,,5.55,4.4,6,2.283740886,59.17
10/1/1971,97.29,1190.297,5.2,3.8,5.8,2.216057903,55.43
11/1/1971,92.78,,4.91,3.3,6,1.778003624,48.39
12/1/1971,99.17,,4.14,3.1,6,1.924280145,56.77
1/1/1972,103.3,1230.609,3.51,3.1,5.8,2.346413827,61.16
2/1/1972,105.2,,3.3,3.3,5.7,2.801972538,63.02
3/1/1972,107.7,,3.83,3.3,5.8,3.326390644,65.37
4/1/1972,108.8,1266.369,4.17,3.3,5.7,3.787101233,66.38
5/1/1972,107.7,,4.27,3.1,5.7,4.017149686,64.35
6/1/1972,108,,4.46,2.8,5.7,4.175539218,64.67
7/1/1972,107.2,1290.566,4.55,2.8,5.6,4.188231424,63.06
8/1/1972,111,,4.81,3.3,5.6,4.453580231,67.23
9/1/1972,109.4,,4.87,2.8,5.5,4.483086216,63.96
10/1/1972,109.6,1328.904,5.05,3,5.6,4.471068555,64.19
11/1/1972,115.1,,5.06,3,5.3,4.8494471,69.98
12/1/1972,117.5,,5.33,3,5.2,5.282086163,72.1
1/1/1973,118.4,1377.49,5.94,2.8,4.9,5.63264855,72.88
2/1/1973,114.2,,6.58,2.8,5,5.508073229,63.96
3/1/1973,112.4,,7.09,3,4.9,5.204111673,60.54
4/1/1973,110.3,1413.887,7.12,3.2,5,4.739137671,56.74
5/1/1973,107.2,,7.84,3.2,4.9,4.073541086,51.58
6/1/1973,104.8,,8.49,3.2,4.9,3.314187168,47.94
7/1/1973,105.8,1433.838,10.4,3.2,4.8,2.761255328,49.54
8/1/1973,103.8,,10.5,3.2,4.8,2.137035164,46.47
9/1/1973,105.6,,10.78,3.8,4.8,1.767209849,49.5
10/1/1973,109.8,1476.289,10.01,4.3,4.6,1.792364261,55.79
11/1/1973,102,,10.03,4.5,4.8,1.169424109,44.66
12/1/1973,94.78,,9.95,4.7,4.9,0.092084398,37.26
1/1/1974,96.11,1491.209,9.65,4.9,5.1,-0.646937704,39.26
2/1/1974,93.45,,8.97,5.4,5.2,-1.430764848,36.74
3/1/1974,97.44,,9.35,5.8,5.1,-1.710278822,42.68
4/1/1974,92.46,1530.056,10.51,6.2,5.1,-2.307045853,37.89
5/1/1974,89.67,,11.31,6.8,5.1,-2.970871351,35.49
6/1/1974,89.79,,11.93,7.9,5.4,-3.44753382,35.68
7/1/1974,79.31,1560.026,12.92,8.8,5.5,-4.617710583,27.98
8/1/1974,76.03,,12.01,9.6,5.5,-5.743544678,26.08
9/1/1974,68.12,,11.34,10.2,5.9,-7.191152079,22.18
10/1/1974,69.44,1599.679,10.06,10.6,6,-8.138067824,24.22
11/1/1974,71.74,,9.45,11.2,6.6,-8.603736083,27.77
12/1/1974,67.07,,8.53,11.1,7.2,-9.243063225,25.19
1/1/1975,72.56,1616.116,7.13,11.5,8.1,-9.200677787,33.06
2/1/1975,80.1,,6.24,11.7,8.1,-8.461137312,42.08
3/1/1975,83.78,,5.54,11.4,8.6,-7.491740788,45.92
4/1/1975,84.72,1651.853,5.49,11.3,8.8,-6.571880368,46.88
5/1/1975,90.1,,5.22,10.5,9,-5.347124993,52.15
6/1/1975,92.4,,5.55,9.6,8.8,-4.143147135,54.24
7/1/1975,92.49,1709.82,6.1,9.1,8.6,-3.1454648,54.33
8/1/1975,85.71,,6.14,8.2,8.4,-2.868813799,47.28
9/1/1975,84.67,,6.24,7.7,8.4,-2.702334367,46.29
10/1/1975,88.57,1761.831,5.82,7,8.4,-2.22999482,50.48
11/1/1975,90.07,,5.22,6.8,8.3,-1.714857057,52.03
12/1/1975,88.7,,5.2,6.7,8.2,-1.401004313,50.48
1/1/1976,96.86,1820.487,4.87,6.7,7.9,-0.488202257,58.45
2/1/1976,100.6,,4.77,6.5,7.7,0.530867186,61.51
3/1/1976,101.1,,4.84,6.6,7.6,1.363119688,61.91
4/1/1976,101.9,1852.332,4.82,6.4,7.7,2.063452905,62.59
5/1/1976,101.2,,5.29,6.5,7.4,2.532791432,61.56
6/1/1976,101.8,,5.48,6.5,7.6,2.91950633,62.13
7/1/1976,104.2,1886.558,5.31,6.7,7.8,3.380670352,64.42
8/1/1976,103.3,,5.29,6.8,7.8,3.631660166,62.89
9/1/1976,105.5,,5.25,6.8,7.6,3.962416742,65.08
10/1/1976,101.9,1934.273,5.02,6.7,7.7,3.889221276,58.94
11/1/1976,101.2,,4.95,6.5,7.8,3.731712335,57.8
12/1/1976,104.7,,4.65,6.1,7.8,3.844983537,61.78
1/1/1977,103.8,1988.648,4.61,6.3,7.5,3.818116432,60.21
2/1/1977,101,,4.68,6.3,7.6,3.530193585,55.47
3/1/1977,100.6,,4.69,6.2,7.4,3.232474048,54.81
4/1/1977,99.05,2055.909,4.73,6.3,7.2,2.838733967,52.21
5/1/1977,98.76,,5.35,6.3,7,2.474764,51.71
6/1/1977,99.29,,5.39,6.6,7.2,2.203679108,52.6
7/1/1977,100.2,2118.473,5.42,6.3,6.9,2.038770101,54.15
8/1/1977,97.75,,5.9,6.2,7,1.690892444,49.45
9/1/1977,96.23,,6.14,6.2,6.8,1.277815734,46.74
10/1/1977,93.74,2164.27,6.47,6,6.8,0.740985653,42.62
11/1/1977,94.28,,6.51,5.9,6.8,0.355024928,43.78
12/1/1977,93.82,,6.56,6.5,6.4,0.011893021,42.98
1/1/1978,90.25,2202.76,6.7,6.4,6.4,-0.541864377,37.31
2/1/1978,88.98,,6.78,6.2,6.3,-1.070855336,35.52
3/1/1978,88.82,,6.79,6.3,6.3,-1.485866996,35.29
4/1/1978,92.71,2331.633,6.89,6.5,6.1,-1.483772233,44.68
5/1/1978,97.41,,7.36,6.8,6,-1.090293177,53.46
6/1/1978,97.66,,7.6,7,5.9,-0.749643852,53.88
7/1/1978,97.19,2395.053,7.81,7.4,6.2,-0.511703283,52.92
8/1/1978,103.9,,8.04,7.5,5.9,0.215819422,63.09
9/1/1978,103.9,,8.45,7.9,6,0.783356363,63.09
10/1/1978,100.6,2476.949,8.96,8.4,5.8,0.955832812,56.17
11/1/1978,94.71,,9.76,8.7,5.9,0.610213701,46.39
12/1/1978,96.11,,10.03,8.5,6,0.444156406,48.67
1/1/1979,99.71,2526.61,10.07,8.6,5.9,0.596172413,54.1
2/1/1979,98.23,,10.06,9.2,5.9,0.590416608,51.68
3/1/1979,100.1,,10.09,9.3,5.8,0.728352468,54.45
4/1/1979,102.1,2591.247,10.01,9.3,5.8,0.987665721,57.27
5/1/1979,99.73,,10.24,9.4,5.6,0.990516096,53.08
6/1/1979,101.7,,10.29,9.3,5.7,1.13861236,55.96
7/1/1979,102.7,2667.565,10.47,9.6,5.7,1.321438638,57.4
8/1/1979,107.4,,10.94,10,6,1.824548243,63.42
9/1/1979,108.6,,11.43,9.9,5.9,2.293656359,64.79
10/1/1979,104.5,2723.883,13.77,10.1,6,2.307987146,56.95
11/1/1979,103.7,,13.18,10.6,5.9,2.22909546,55.54
12/1/1979,107.8,,13.78,11.3,6,2.468948463,60.89
1/1/1980,110.9,2789.842,13.82,12,6.3,2.876024766,64.38
2/1/1980,115.3,,14.13,12,6.3,3.513181131,68.66
3/1/1980,104.7,,17.19,12.5,6.3,3.126757415,52.35
4/1/1980,103,2797.352,17.61,13,6.9,2.652758693,50.29
5/1/1980,107.7,,10.98,13.3,7.5,2.62609008,55.51
6/1/1980,114.6,,9.47,13.6,7.6,3.125696265,61.84
7/1/1980,119.8,2856.483,9.03,12.4,7.8,3.896319957,65.8
8/1/1980,123.5,,9.61,11.8,7.7,4.750839146,68.31
